,page_id,name,urlslug,ID,ALIGN,EYE,HAIR,SEX,GSM,ALIVE,APPEARANCES,FIRST APPEARANCE,Year
13726,483374,Warren Rothschild (Earth-616),\/Warren_Rothschild_(Earth-616),No Dual Identity,Neutral Characters,,Grey Hair,Male Characters,,Deceased Characters,1.0,Dec-97,1997.0
13727,749549,William Fitzpatrick (Earth-616),\/William_Fitzpatrick_(Earth-616),No Dual Identity,Good Characters,,Brown Hair,Male Characters,,Deceased Characters,1.0,Jul-97,1997.0
13728,483364,Abdol (Earth-616),\/Abdol_(Earth-616),No Dual Identity,,,,Male Characters,,Deceased Characters,1.0,Apr-98,1998.0
13729,18438,Aeric (Earth-616),\/Aeric_(Earth-616),Secret Identity,,,,Male Characters,,Living Characters,1.0,Nov-98,1998.0
13730,705592,Agent Copernicus (Earth-616),\/Agent_Copernicus_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1.0,Feb-98,1998.0
13731,705598,Agent Kepler (Earth-616),\/Agent_Kepler_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1.0,Feb-98,1998.0
13732,705596,Agent Newton (Earth-616),\/Agent_Newton_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1.0,Feb-98,1998.0
13733,705594,Agent Planck (Earth-616),\/Agent_Planck_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1.0,Feb-98,1998.0
13734,18493,Akiniko (Earth-616),\/Akiniko_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,1.0,Nov-98,1998.0
13735,19278,Aquarius (Ecliptic) (Earth-616),\/Aquarius_(Ecliptic)_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,1.0,Jul-98,1998.0
13736,250717,Araoha Tepania (Earth-616),\/Araoha_Tepania_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Female Characters,,Living Characters,1.0,Jul-98,1998.0
13737,116230,Aries (Ecliptic) (Earth-616),\/Aries_(Ecliptic)_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,1.0,Jul-98,1998.0
13738,511812,Armaros (Earth-616),\/Armaros_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,1.0,Nov-98,1998.0
13739,18478,Augusta Seger (Earth-616),\/Augusta_Seger_(Earth-616),Secret Identity,Bad Characters,,Blond Hair,Female Characters,,Living Characters,1.0,Oct-98,1998.0
13740,402627,Azor (Earth-616),\/Azor_(Earth-616),,,Brown Eyes,Brown Hair,Male Characters,,Living Characters,1.0,Aug-98,1998.0
13741,16806,Bill Astin (Earth-616),\/Bill_Astin_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,1.0,Sep-98,1998.0
13742,116234,Cancer (Ecliptic) (Earth-616),\/Cancer_(Ecliptic)_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,1.0,Jul-98,1998.0
13743,116236,Capricorn (Ecliptic) (Earth-616),\/Capricorn_(Ecliptic)_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,1.0,Jul-98,1998.0
13744,755271,Captain America (Taskmaster Robot) (Earth-616),\/Captain_America_(Taskmaster_Robot)_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1.0,Oct-98,1998.0
13745,622669,Casque (Earth-616),\/Casque_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1.0,Jan-98,1998.0
13746,330091,Chess Roberts (Earth-616),\/Chess_Roberts_(Earth-616),,,,,Female Characters,,Living Characters,1.0,Feb-98,1998.0
13747,641804,Chris Miller (Earth-616),\/Chris_Miller_(Earth-616),,Good Characters,,,Male Characters,,Living Characters,1.0,Jul-98,1998.0
13748,34589,Christopher Sinclair (Earth-616),\/Christopher_Sinclair_(Earth-616),,Bad Characters,Red Eyes,Blond Hair,Male Characters,,Living Characters,1.0,Dec-98,1998.0
13749,673372,Collette Drumm (Earth-616),\/Collette_Drumm_(Earth-616),,,Brown Eyes,Black Hair,Female Characters,,Living Characters,1.0,May-98,1998.0
13750,677540,Curtis Henshaw (Earth-616),\/Curtis_Henshaw_(Earth-616),Public Identity,Bad Characters,,White Hair,Male Characters,,Living Characters,1.0,Nov-98,1998.0
13751,64894,Dane Whitman (Knight Errant) (Earth-616),\/Dane_Whitman_(Knight_Errant)_(Earth-616),,Bad Characters,,,Male Characters,,Deceased Characters,1.0,May-98,1998.0
13752,64900,Daniel Rand (Dragonfist) (Earth-616),\/Daniel_Rand_(Dragonfist)_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,1.0,May-98,1998.0
13753,16250,Dexter Parrish (Earth-616),\/Dexter_Parrish_(Earth-616),,Bad Characters,Yellow Eyes,No Hair,Male Characters,,Living Characters,1.0,Jun-98,1998.0
13754,555106,Ellison Payton (Earth-616),\/Ellison_Payton_(Earth-616),Public Identity,,,Red Hair,Male Characters,,Living Characters,1.0,Apr-98,1998.0
13755,389601,Ezra Asher (Earth-616),\/Ezra_Asher_(Earth-616),,Bad Characters,,Black Hair,Female Characters,,Living Characters,1.0,Nov-98,1998.0
13756,483294,Fasolt (Hyboria) (Earth-616),\/Fasolt_(Hyboria)_(Earth-616),Public Identity,,,Orange Hair,Male Characters,,Living Characters,1.0,Apr-98,1998.0
13757,622658,Feuille (Earth-616),\/Feuille_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1.0,Jan-98,1998.0
13758,483283,Gahad (Earth-616),\/Gahad_(Earth-616),Public Identity,,,Black Hair,Male Characters,,Living Characters,1.0,Mar-98,1998.0
13759,755262,Goliath (Taskmaster Robot) (Earth-616),\/Goliath_(Taskmaster_Robot)_(Earth-616),Secret Identity,Bad Characters,,Blond Hair,Male Characters,,Deceased Characters,1.0,Oct-98,1998.0
13760,622660,Griffe (Earth-616),\/Griffe_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1.0,Jan-98,1998.0
13761,27061,Hank Bradley (Earth-616),\/Hank_Bradley_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Brown Hair,Male Characters,,Living Characters,1.0,Jul-98,1998.0
13762,555111,Hector Orozeo (Earth-616),\/Hector_Orozeo_(Earth-616),Public Identity,,,Grey Hair,Male Characters,,Deceased Characters,1.0,Sep-98,1998.0
13763,745812,Henry Sage (Earth-616),\/Henry_Sage_(Earth-616),No Dual Identity,Bad Characters,Red Eyes,White Hair,Male Characters,,Living Characters,1.0,Mar-98,1998.0
13764,64893,Hercules (Demi-God) (Earth-616),\/Hercules_(Demi-God)_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,1.0,May-98,1998.0
13765,422233,Horatio Belgrade (Earth-616),\/Horatio_Belgrade_(Earth-616),,,,Blond Hair,Male Characters,,Deceased Characters,1.0,Sep-98,1998.0
13766,755278,Hulk (Taskmaster Robot) (Earth-616),\/Hulk_(Taskmaster_Robot)_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1.0,Oct-98,1998.0
13767,755268,Iron Man (Taskmaster Robot) (Earth-616),\/Iron_Man_(Taskmaster_Robot)_(Earth-616),Secret Identity,Bad Characters,,,Agender Characters,,Living Characters,1.0,Oct-98,1998.0
13768,64903,Jennifer Walters (Amazon) (Earth-616),\/Jennifer_Walters_(Amazon)_(Earth-616),Secret Identity,Bad Characters,,Green Hair,Female Characters,,Living Characters,1.0,May-98,1998.0
13769,79517,Jordan Holiday (Earth-616),\/Jordan_Holiday_(Earth-616),Secret Identity,,Brown Eyes,Bald,Male Characters,,Living Characters,1.0,Aug-98,1998.0
13770,641828,Karel (Earth-616),\/Karel_(Earth-616),,Good Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,1.0,Aug-98,1998.0
13771,52447,Khan (Hydra) (Earth-616),\/Khan_(Hydra)_(Earth-616),,Bad Characters,,Bald,Male Characters,,Living Characters,1.0,Nov-98,1998.0
13772,680871,Klynn (Earth-616),\/Klynn_(Earth-616),,Bad Characters,,Brown Hair,Male Characters,,Living Characters,1.0,Aug-98,1998.0
13773,246260,Kuroyama (Earth-616),\/Kuroyama_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,1.0,Jan-98,1998.0
13774,335829,Leah Sheffield (Earth-616),\/Leah_Sheffield_(Earth-616),,Neutral Characters,,,Female Characters,,Living Characters,1.0,Feb-98,1998.0
13775,64924,Leo (Ecliptic) (Earth-616),\/Leo_(Ecliptic)_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1.0,Jul-98,1998.0
13776,116232,Libra (Ecliptic) (Earth-616),\/Libra_(Ecliptic)_(Earth-616),,Bad Characters,,,Female Characters,,Living Characters,1.0,Jul-98,1998.0
13777,44973,Lottie Eikenski (Earth-616),\/Lottie_Eikenski_(Earth-616),,Bad Characters,,Black Hair,Female Characters,,Deceased Characters,1.0,Apr-98,1998.0
13778,201874,Malcolm Drake (Earth-616),\/Malcolm_Drake_(Earth-616),Secret Identity,Neutral Characters,,,Male Characters,,Living Characters,1.0,Aug-98,1998.0
13779,282473,Matthew (Mutant) (Earth-616),\/Matthew_(Mutant)_(Earth-616),,,Black Eyes,Brown Hair,Male Characters,,Living Characters,1.0,Feb-98,1998.0
13780,641784,Moon Wolf (Earth-616),\/Moon_Wolf_(Earth-616),,,,Black Hair,Male Characters,,Living Characters,1.0,Jul-98,1998.0
13781,34970,Navarro (Vampire) (Earth-616),\/Navarro_(Vampire)_(Earth-616),,Bad Characters,,Black Hair,Male Characters,,Living Characters,1.0,May-98,1998.0
13782,673928,Noel Beckford (Earth-616),\/Noel_Beckford_(Earth-616),Public Identity,,Blue Eyes,Blond Hair,Female Characters,,Living Characters,1.0,Jul-98,1998.0
13783,595033,Primotur Jekuakkekt (Earth-616),\/Primotur_Jekuakkekt_(Earth-616),Public Identity,Neutral Characters,,,Male Characters,,Living Characters,1.0,Apr-98,1998.0
13784,671116,Rebecca Houston (Earth-616),\/Rebecca_Houston_(Earth-616),Public Identity,Good Characters,Blue Eyes,Brown Hair,Female Characters,,Living Characters,1.0,Feb-98,1998.0
13785,64902,Robert Bruce Banner (Behemoth) (Earth-616),\/Robert_Bruce_Banner_(Behemoth)_(Earth-616),,Bad Characters,,Green Hair,Male Characters,,Deceased Characters,1.0,May-98,1998.0
13786,483282,Robwood (Earth-616),\/Robwood_(Earth-616),Public Identity,,Green Eyes,Black Hair,Male Characters,,Living Characters,1.0,Mar-98,1998.0
13787,483267,Sabo (Earth-616),\/Sabo_(Earth-616),Public Identity,,Blue Eyes,Black Hair,Male Characters,,Deceased Characters,1.0,Mar-98,1998.0
13788,678139,Sally Avril (Earth-98121),\/Sally_Avril_(Earth-98121),,Good Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,1.0,Dec-98,1998.0
13789,682403,Sazae (Earth-616),\/Sazae_(Earth-616),Public Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,1.0,Dec-98,1998.0
13790,64898,Scott Lang (Stinger) (Earth-616),\/Scott_Lang_(Stinger)_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1.0,May-98,1998.0
13791,531125,Seer (Latverian) (Earth-616),\/Seer_(Latverian)_(Earth-616),Secret Identity,Bad Characters,,White Hair,Male Characters,,Deceased Characters,1.0,Jun-98,1998.0
13792,680642,Sentry 571 (Earth-616),\/Sentry_571_(Earth-616),Secret Identity,Bad Characters,Black Eyes,No Hair,,,Living Characters,1.0,Aug-98,1998.0
13793,682468,Shigeru (Earth-616),\/Shigeru_(Earth-616),Public Identity,Bad Characters,Black Eyes,Black Hair,Male Characters,,Living Characters,1.0,Dec-98,1998.0
13794,745818,Silencer (Assasin) (Earth-616),\/Silencer_(Assasin)_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1.0,Oct-98,1998.0
13795,480779,Sir Wulf (Earth-616),\/Sir_Wulf_(Earth-616),Secret Identity,,Black Eyes,Red Hair,Male Characters,,Deceased Characters,1.0,Sep-98,1998.0
13796,755276,Sub-Mariner (Taskmaster Robot) (Earth-616),\/Sub-Mariner_(Taskmaster_Robot)_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1.0,Oct-98,1998.0
13797,677411,Terence Gerard (Earth-616),\/Terence_Gerard_(Earth-616),Public Identity,,Blue Eyes,Brown Hair,Male Characters,,Living Characters,1.0,Nov-98,1998.0
13798,755266,Thor (Taskmaster Robot) (Earth-616),\/Thor_(Taskmaster_Robot)_(Earth-616),Secret Identity,Bad Characters,,Blond Hair,Male Characters,,Living Characters,1.0,Oct-98,1998.0
13799,16438,Toby Wood (Earth-616),\/Toby_Wood_(Earth-616),Secret Identity,,,,Male Characters,,Living Characters,1.0,Sep-98,1998.0
13800,680869,Tokk (Earth-616),\/Tokk_(Earth-616),,Bad Characters,,Black Hair,Female Characters,,Living Characters,1.0,Aug-98,1998.0
13801,622666,Touffe (Earth-616),\/Touffe_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1.0,Jan-98,1998.0
13802,680637,Victoria Snow (Earth-616),\/Victoria_Snow_(Earth-616),Public Identity,Neutral Characters,Brown Eyes,Red Hair,Female Characters,,Living Characters,1.0,Aug-98,1998.0
13803,44972,Vindiktor (Romanov) (Earth-616),\/Vindiktor_(Romanov)_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Deceased Characters,1.0,Feb-98,1998.0
13804,292125,Vision (Taskmaster Robot) (Earth-616),\/Vision_(Taskmaster_Robot)_(Earth-616),Secret Identity,Bad Characters,,No Hair,Agender Characters,,Living Characters,1.0,Oct-98,1998.0
13805,676178,Walston Kraft (Earth-616),\/Walston_Kraft_(Earth-616),No Dual Identity,Bad Characters,,Bald,Male Characters,,Living Characters,1.0,Aug-98,1998.0
13806,34588,Wampyr (Earth-616),\/Wampyr_(Earth-616),,Bad Characters,,Brown Hair,Male Characters,,Living Characters,1.0,Dec-98,1998.0
13807,713296,Warwick Jamieson (Earth-616),\/Warwick_Jamieson_(Earth-616),No Dual Identity,Neutral Characters,,Bald,Male Characters,,Living Characters,1.0,Apr-98,1998.0
13808,64895,White Tiger (She-Cat) (Earth-616),\/White_Tiger_(She-Cat)_(Earth-616),,Bad Characters,,,Female Characters,,Living Characters,1.0,May-98,1998.0
13809,682283,Aaron Amberson (Earth-616),\/Aaron_Amberson_(Earth-616),No Dual Identity,,Brown Eyes,Brown Hair,Male Characters,,Living Characters,1.0,Aug-99,1999.0
13810,18414,Acidroid (Earth-616),\/Acidroid_(Earth-616),Secret Identity,Bad Characters,,No Hair,Male Characters,,Deceased Characters,1.0,Feb-99,1999.0
13811,18813,Ajanii Jackson (Earth-616),\/Ajanii_Jackson_(Earth-616),,,Brown Eyes,Black Hair,Male Characters,,Living Characters,1.0,Apr-99,1999.0
13812,37347,Asahi Verschlagen (Earth-616),\/Asahi_Verschlagen_(Earth-616),,,,Black Hair,Male Characters,,Deceased Characters,1.0,Nov-99,1999.0
13813,506267,Ashur (Earth-616),\/Ashur_(Earth-616),Secret Identity,Good Characters,Blue Eyes,White Hair,Male Characters,,Living Characters,1.0,Dec-99,1999.0
13814,422268,Belial (Inhuman) (Earth-616),\/Belial_(Inhuman)_(Earth-616),No Dual Identity,,,,Female Characters,,Living Characters,1.0,May-99,1999.0
13815,16420,Bridget Warner (Earth-616),\/Bridget_Warner_(Earth-616),Secret Identity,,,Black Hair,Female Characters,,Living Characters,1.0,Nov-99,1999.0
13816,483422,Bruno Delor (Earth-616),\/Bruno_Delor_(Earth-616),Public Identity,,White Eyes,Brown Hair,Male Characters,,Deceased Characters,1.0,Nov-99,1999.0
13817,390644,Calvin Halderman (Earth-616),\/Calvin_Halderman_(Earth-616),Public Identity,Bad Characters,,Grey Hair,Male Characters,,Living Characters,1.0,Oct-99,1999.0
13818,682212,Charles Standish (Earth-616),\/Charles_Standish_(Earth-616),Public Identity,,,,Male Characters,,Living Characters,1.0,Aug-99,1999.0
13819,483630,Dan Davis (Earth-616),\/Dan_Davis_(Earth-616),Public Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,1.0,Oct-99,1999.0
13820,491079,Darius Venginian (Earth-616),\/Darius_Venginian_(Earth-616),Public Identity,Bad Characters,Blue Eyes,Black Hair,Male Characters,,Living Characters,1.0,Dec-99,1999.0
13821,483710,Debra (Earth-616),\/Debra_(Earth-616),Public Identity,Neutral Characters,Brown Eyes,Brown Hair,Female Characters,,Living Characters,1.0,Oct-99,1999.0
13822,554830,Delphi (Genosha) (Earth-616),\/Delphi_(Genosha)_(Earth-616),Public Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,1.0,Sep-99,1999.0
13823,682208,Doctor Janssen (Earth-616),\/Doctor_Janssen_(Earth-616),Public Identity,,Blue Eyes,Blond Hair,Female Characters,,Living Characters,1.0,Aug-99,1999.0
13824,55698,Dominex (Earth-616),\/Dominex_(Earth-616),,Bad Characters,,,,,Living Characters,1.0,Jan-99,1999.0
13825,684956,Doris Evans (Earth-98121),\/Doris_Evans_(Earth-98121),,Good Characters,Blue Eyes,Black Hair,Female Characters,,Living Characters,1.0,Aug-99,1999.0
13826,483672,Dr. Bob (Earth-616),\/Dr._Bob_(Earth-616),Public Identity,,,White Hair,Male Characters,,Living Characters,1.0,Oct-99,1999.0
13827,685516,Elmore Beck (Earth-616),\/Elmore_Beck_(Earth-616),Public Identity,,,Grey Hair,Male Characters,,Living Characters,1.0,Jan-99,1999.0
13828,410068,Etienne Marceaux (Earth-616),\/Etienne_Marceaux_(Earth-616),Secret Identity,Neutral Characters,Blue Eyes,Blond Hair,Male Characters,,Deceased Characters,1.0,Jul-99,1999.0
13829,352073,Frederick (Strong) (Earth-616),\/Frederick_(Strong)_(Earth-616),,Neutral Characters,,,Male Characters,,Living Characters,1.0,Nov-99,1999.0
13830,744230,Granok (Earth-616),\/Granok_(Earth-616),No Dual Identity,,Green Eyes,,Male Characters,,Living Characters,1.0,Dec-99,1999.0
13831,554825,Gregori (Genosha) (Earth-616),\/Gregori_(Genosha)_(Earth-616),Public Identity,Neutral Characters,Blue Eyes,Red Hair,Male Characters,,Living Characters,1.0,Sep-99,1999.0
13832,18146,Hrolf (Vampire) (Earth-616),\/Hrolf_(Vampire)_(Earth-616),Secret Identity,Bad Characters,,Red Hair,Male Characters,,Living Characters,1.0,Dec-99,1999.0
13833,743136,Jaime Zaid (Earth-616),\/Jaime_Zaid_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,1.0,Jul-99,1999.0
13834,744231,Jaq (Earth-616),\/Jaq_(Earth-616),No Dual Identity,Neutral Characters,,,,,Living Characters,1.0,Dec-99,1999.0
13835,483556,Jenna Carlisle (Earth-616),\/Jenna_Carlisle_(Earth-616),Public Identity,,Blue Eyes,Orange Hair,Female Characters,,Living Characters,1.0,Aug-99,1999.0
13836,55517,Jonathon White (Earth-616),\/Jonathon_White_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1.0,Feb-99,1999.0
13837,680274,Junior Gates (Earth-616),\/Junior_Gates_(Earth-616),Public Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,1.0,Feb-99,1999.0
13838,631159,Karl Sofen (Earth-616),\/Karl_Sofen_(Earth-616),,Neutral Characters,,Bald,Male Characters,,Deceased Characters,1.0,Apr-99,1999.0
13839,483679,Kathryn (Earth-616),\/Kathryn_(Earth-616),Public Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,1.0,Oct-99,1999.0
13840,483624,Kenneth Bradley (Earth-616),\/Kenneth_Bradley_(Earth-616),Public Identity,Bad Characters,,Brown Hair,Male Characters,,Deceased Characters,1.0,Oct-99,1999.0
13841,16539,Khyber (Earth-616),\/Khyber_(Earth-616),Secret Identity,,,,Male Characters,,Living Characters,1.0,Aug-99,1999.0
13842,27070,Lonkarr (Earth-616),\/Lonkarr_(Earth-616),Secret Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,1.0,Mar-99,1999.0
13843,682206,Mac Sanders (Earth-616),\/Mac_Sanders_(Earth-616),Public Identity,,Brown Eyes,Brown Hair,Male Characters,,Living Characters,1.0,Aug-99,1999.0
13844,583558,Marcelus (Earth-616),\/Marcelus_(Earth-616),Secret Identity,Bad Characters,Yellow Eyes,No Hair,Male Characters,,Living Characters,1.0,Sep-99,1999.0
13845,29147,Maria Muradyan (Earth-616),\/Maria_Muradyan_(Earth-616),,,,Blond Hair,Female Characters,,Living Characters,1.0,Jan-99,1999.0
13846,106212,Martin Zantz (Earth-616),\/Martin_Zantz_(Earth-616),,,,,Male Characters,,Living Characters,1.0,Aug-99,1999.0
13847,2142,Membrain (Earth-616),\/Membrain_(Earth-616),Secret Identity,,,No Hair,,,Living Characters,1.0,Apr-99,1999.0
13848,483626,Mr. Carroll (Earth-616),\/Mr._Carroll_(Earth-616),Public Identity,,,White Hair,Male Characters,,Living Characters,1.0,Oct-99,1999.0
13849,753496,Naanis (Earth-616),\/Naanis_(Earth-616),No Dual Identity,Neutral Characters,,,Male Characters,,Living Characters,1.0,Apr-99,1999.0
13850,19619,Nefer Neith Sinu\u00e9 (Earth-616),\/Nefer_Neith_Sinu%C3%A9_(Earth-616),,Good Characters,Blue Eyes,,Female Characters,,Living Characters,1.0,May-99,1999.0
13851,16673,Nick Bisley (Earth-616),\/Nick_Bisley_(Earth-616),Secret Identity,Bad Characters,Yellow Eyes,No Hair,Male Characters,,Living Characters,1.0,Nov-99,1999.0
13852,20236,Paradox (AI) (Earth-616),\/Paradox_(AI)_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,1.0,Jan-99,1999.0
